════════════════════════════════════════════════════════
  notorch — JANUS 15M base training
  DIM=320 L=8 H=5 HD=64 FFN=1024 CTX=128 V=4096 RRPRAM_R=64
  Triple attn (MHA + RRPRAM-LR + Janus Echo), 1/3 blend, single W
  Chuck, 15000 steps, lr=6.0e-04 cosine, warmup 1500
════════════════════════════════════════════════════════
train: 8744739 tokens, val: 460249 tokens
model: 16291136 params (62.15 MB fp32)
karpathy: 0.220 epochs over 15000 steps (anti-chinchilla)

training...
─────────────────────────────────────────────────────────
  step     1/15000 | train 8.3453 | best 8.3453 | lr 6.00e-05 | 3.3s (eta 827m)
  step 11850/15000 | train 5.2592 | best 2.9355 | lr 1.29e-04 | 25947.4s (eta 115m)
  step 11900/15000 | train 5.2978 | best 2.9355 | lr 1.27e-04 | 26056.0s (eta 113m)
  step 11950/15000 | train 5.1322 | best 2.9355 | lr 1.25e-04 | 26164.7s (eta 111m)
  step 12000/15000 | train 4.4314 | best 2.9355 | lr 1.23e-04 | 26273.4s (eta 109m)
  ──── eval step 12000 | val 5.0750
  step 12050/15000 | train 5.4958 | best 2.9355 | lr 1.21e-04 | 26397.1s (eta 108m)
  step 12100/15000 | train 4.9750 | best 2.9355 | lr 1.19e-04 | 26505.9s (eta 106m)
  step 12150/15000 | train 5.2876 | best 2.9355 | lr 1.17e-04 | 26614.5s (eta 104m)
  step 12200/15000 | train 5.2156 | best 2.9355 | lr 1.15e-04 | 26723.0s (eta 102m)
  step 12250/15000 | train 5.1662 | best 2.9355 | lr 1.13e-04 | 26831.5s (eta 100m)
  step 12300/15000 | train 5.2457 | best 2.9355 | lr 1.12e-04 | 26940.2s (eta 99m)
  step 12350/15000 | train 4.8971 | best 2.9355 | lr 1.10e-04 | 27048.5s (eta 97m)
  step 12400/15000 | train 5.0507 | best 2.9355 | lr 1.08e-04 | 27157.9s (eta 95m)
  step 12450/15000 | train 4.7937 | best 2.9355 | lr 1.06e-04 | 27266.4s (eta 93m)
  step 12500/15000 | train 4.8145 | best 2.9355 | lr 1.04e-04 | 27375.3s (eta 91m)
  ──── eval step 12500 | val 5.0629
  step 12550/15000 | train 5.1320 | best 2.9355 | lr 1.03e-04 | 27499.1s (eta 89m)
  step 12600/15000 | train 5.4170 | best 2.9355 | lr 1.01e-04 | 27607.6s (eta 88m)
  step 12650/15000 | train 5.1576 | best 2.9355 | lr 9.94e-05 | 27716.6s (eta 86m)
  step 12700/15000 | train 5.1773 | best 2.9355 | lr 9.78e-05 | 27825.4s (eta 84m)
  step 12750/15000 | train 4.9572 | best 2.9355 | lr 9.62e-05 | 27933.7s (eta 82m)
  step 12800/15000 | train 5.4524 | best 2.9355 | lr 9.46e-05 | 28042.1s (eta 80m)
  step 12850/15000 | train 5.1293 | best 2.9355 | lr 9.31e-05 | 28150.8s (eta 79m)
  step 12900/15000 | train 5.0724 | best 2.9355 | lr 9.16e-05 | 28259.8s (eta 77m)
  step 12950/15000 | train 4.7803 | best 2.9355 | lr 9.02e-05 | 28368.3s (eta 75m)
  step 13000/15000 | train 5.2374 | best 2.9355 | lr 8.87e-05 | 28477.0s (eta 73m)
  ──── eval step 13000 | val 5.0512
  step 13050/15000 | train 5.0328 | best 2.9355 | lr 8.74e-05 | 28600.5s (eta 71m)
  step 13100/15000 | train 4.9454 | best 2.9355 | lr 8.60e-05 | 28709.3s (eta 69m)
  step 13150/15000 | train 5.2783 | best 2.9355 | lr 8.47e-05 | 28818.6s (eta 68m)
  step 13200/15000 | train 4.8544 | best 2.9355 | lr 8.34e-05 | 28926.7s (eta 66m)
  step 13250/15000 | train 5.4276 | best 2.9355 | lr 8.21e-05 | 29035.8s (eta 64m)
  step 13300/15000 | train 5.1531 | best 2.9355 | lr 8.09e-05 | 29144.1s (eta 62m)
  step 13350/15000 | train 4.8431 | best 2.9355 | lr 7.97e-05 | 29252.6s (eta 60m)
  step 13400/15000 | train 5.4100 | best 2.9355 | lr 7.85e-05 | 29361.5s (eta 58m)
  step 13450/15000 | train 4.8855 | best 2.9355 | lr 7.74e-05 | 29470.5s (eta 57m)
  step 13500/15000 | train 4.9557 | best 2.9355 | lr 7.63e-05 | 29578.9s (eta 55m)
  ──── eval step 13500 | val 5.0494
  step 13550/15000 | train 5.3692 | best 2.9355 | lr 7.52e-05 | 29702.5s (eta 53m)
  step 13600/15000 | train 4.9767 | best 2.9355 | lr 7.42e-05 | 29810.9s (eta 51m)
  step 13650/15000 | train 5.0010 | best 2.9355 | lr 7.32e-05 | 29919.5s (eta 49m)
  step 13700/15000 | train 4.8603 | best 2.9355 | lr 7.23e-05 | 30028.1s (eta 47m)
  step 13750/15000 | train 4.5924 | best 2.9355 | lr 7.14e-05 | 30136.7s (eta 46m)
  step 13800/15000 | train 5.0139 | best 2.9355 | lr 7.05e-05 | 30245.5s (eta 44m)
  step 13850/15000 | train 4.8822 | best 2.9355 | lr 6.96e-05 | 30353.7s (eta 42m)
  step 13900/15000 | train 4.6058 | best 2.9355 | lr 6.88e-05 | 30462.4s (eta 40m)
  step 13950/15000 | train 5.1322 | best 2.9355 | lr 6.80e-05 | 30571.3s (eta 38m)
  step 14000/15000 | train 5.4119 | best 2.9355 | lr 6.73e-05 | 30680.1s (eta 37m)
  ──── eval step 14000 | val 5.0360
  step 14050/15000 | train 5.2202 | best 2.9355 | lr 6.66e-05 | 30804.0s (eta 35m)
  step 14100/15000 | train 5.0935 | best 2.9355 | lr 6.59e-05 | 30912.8s (eta 33m)
  step 14150/15000 | train 4.7633 | best 2.9355 | lr 6.53e-05 | 31021.0s (eta 31m)
  step 14200/15000 | train 5.0414 | best 2.9355 | lr 6.47e-05 | 31129.2s (eta 29m)
  step 14250/15000 | train 5.2308 | best 2.9355 | lr 6.41e-05 | 31237.9s (eta 27m)
  step 14300/15000 | train 4.7434 | best 2.9355 | lr 6.36e-05 | 31346.5s (eta 26m)
  step 14350/15000 | train 5.1314 | best 2.9355 | lr 6.31e-05 | 31455.2s (eta 24m)
  step 14400/15000 | train 4.7968 | best 2.9355 | lr 6.26e-05 | 31563.9s (eta 22m)
  step 14450/15000 | train 4.6285 | best 2.9355 | lr 6.22e-05 | 31672.5s (eta 20m)
  step 14500/15000 | train 5.2603 | best 2.9355 | lr 6.18e-05 | 31780.5s (eta 18m)
  ──── eval step 14500 | val 5.0257
  step 14550/15000 | train 4.7299 | best 2.9355 | lr 6.15e-05 | 31904.2s (eta 16m)
  step 14600/15000 | train 4.6573 | best 2.9355 | lr 6.12e-05 | 32012.7s (eta 15m)
  step 14650/15000 | train 5.0279 | best 2.9355 | lr 6.09e-05 | 32121.1s (eta 13m)
  step 14700/15000 | train 4.3979 | best 2.9355 | lr 6.07e-05 | 32229.6s (eta 11m)
  step 14750/15000 | train 4.8727 | best 2.9355 | lr 6.05e-05 | 32337.8s (eta 9m)
  step 14800/15000 | train 5.0765 | best 2.9355 | lr 6.03e-05 | 32446.3s (eta 7m)
  step 14850/15000 | train 4.8017 | best 2.9355 | lr 6.02e-05 | 32560.1s (eta 5m)
  step 14900/15000 | train 5.5687 | best 2.9355 | lr 6.01e-05 | 32678.6s (eta 4m)
  step 14950/15000 | train 5.0713 | best 2.9355 | lr 6.00e-05 | 32791.2s (eta 2m)
  step 15000/15000 | train 5.0072 | best 2.9355 | lr 6.00e-05 | 32915.9s (eta 0m)
  ──── eval step 15000 | val 5.0324
─────────────────────────────────────────────────────────
  train: 8.3453 → best 2.9355
  val:   5.0324
  time:  32948s (549.1 min) | 0.46 steps/s
  nans:  0

── saving ──
  janus15m_v1.bin (62.15 MB)

════════════════════════════════════════════════════════
  Janus 15M trained. 15000 steps. Pure C + notorch. BLAS matters.
════════════════════════════════════════════════════════
